first_name,middle_name,last_name,relationship,email,phone,stu_id
Manuel,,ogden,Father,manuel.ogden@mail.com,5555560628,67019539
Priscila,,raymond,Mother,priscila.raymond@mail.com,5555562043,67019540
Gloria,,cairns,Mother,gloria.cairns@mail.com,5555558659,67019541
Yadira,,hellman,Mother,yadira.hellman@mail.com,5555563418,67019542
Daniella,,paschal,Mother,daniella.paschal@mail.com,5555557538,67019543
Elsa,,bowes,Mother,elsa.bowes@mail.com,5555558037,67019544
Kenia,,chung,Mother,kenia.chung@mail.com,5555559838,67019545
Olympia,,gaynor,Mother,olympia.gaynor@mail.com,5555561731,67019546
Irma,,reis,Mother,irma.reis@mail.com,5555558991,67019547
Ana,,tyner,Mother,ana.tyner@mail.com,5555561647,67019548
Ashley,,harms,Mother,ashley.harms@mail.com,5555556452,67019549
Otilia,,labrie,Mother,otilia.labrie@mail.com,5555563403,67019550
Anael,,bowen,Mother,anael.bowen@mail.com,5555556100,67019551
Marina,,fielding,Mother,marina.fielding@mail.com,5555560809,67019552
Sylvia,,lebrun,Mother,sylvia.lebrun@mail.com,5555562729,67019553
Isvel,,peak,Mother,isvel.peak@mail.com,5555562176,67019554
Julieta,,rush,Mother,julieta.rush@mail.com,5555559610,67019555
Krizia,,thrasher,Mother,krizia.thrasher@mail.com,5555558525,67019556
Judith,,brice,Mother,judith.brice@mail.com,5555559583,67019557
Maria,,nordstrom,Mother,maria.nordstrom@mail.com,5555558843,67019558
Martin,,shope,Father,martin.shope@mail.com,5555563385,67019559
Rosa,,hurdle,Mother,rosa.hurdle@mail.com,5555562319,67019560
Aurora,,etter,Mother,aurora.etter@mail.com,5555561431,67019561
Sindi,,seely,Mother,sindi.seely@mail.com,5555562721,67019562
Lorenia,,carothers,Mother,lorenia.carothers@mail.com,5555559309,67019563
Gloria,,hamel,Mother,gloria.hamel@mail.com,5555558662,67019564
Rosa,,caswell,Mother,rosa.caswell@mail.com,5555562374,67019565
Patricia,,plaza,Mother,patricia.plaza@mail.com,5555563398,67019566
Jose,,gillespie,Father,jose.gillespie@mail.com,5555561996,67019567
Lupita,,weddle,Mother,lupita.weddle@mail.com,5555563548,67019568
Yhaira,,sampson,Mother,yhaira.sampson@mail.com,5555563534,67019569
Irma,,bissell,Mother,irma.bissell@mail.com,5555558987,67019570
Karla,,loftin,Mother,karla.loftin@mail.com,5555563087,67019571
Ana,,dear,Mother,ana.dear@mail.com,5555557201,67019572
Brenda,,hyman,Mother,brenda.hyman@mail.com,5555556785,67019573
Carolina,,rahn,Mother,carolina.rahn@mail.com,5555556996,67019574
Brenda,,iverson,Mother,brenda.iverson@mail.com,5555556773,67019575
Ariadna,,diehl,Mother,ariadna.diehl@mail.com,5555556630,67019576
Daisy,,fillmore,Mother,daisy.fillmore@mail.com,5555561362,67019577
Adriana,,mortensen,Mother,adriana.mortensen@mail.com,5555555689,67019578
Maria,,pimentel,Mother,maria.pimentel@mail.com,5555557162,67019579
Judith,,hannan,Mother,judith.hannan@mail.com,5555559594,67019580
Elizabeth,,pegues,Mother,elizabeth.pegues@mail.com,5555558057,67019581
Beatriz,,hampton,Mother,beatriz.hampton@mail.com,5555556591,67019582
Laura,,cote,Mother,laura.cote@mail.com,5555560011,67019583
Griselda,,cramer,Mother,griselda.cramer@mail.com,5555558728,67019584
Jovanna,,horning,Mother,jovanna.horning@mail.com,5555559542,67019585
Sonia,,stewart,Mother,sonia.stewart@mail.com,5555562246,67019586
Rosa,,alcantara,Mother,rosa.alcantara@mail.com,5555562310,67019587
Nidia,,flowers,Mother,nidia.flowers@mail.com,5555561632,67019588
Claudia,,trout,Mother,claudia.trout@mail.com,5555558229,67019589
Salvador,,toomey,Father,salvador.toomey@mail.com,5555562496,67019590
Caroline,,lugo,Mother,caroline.lugo@mail.com,5555557129,67019591
Tatiana,,buell,Mother,tatiana.buell@mail.com,5555562959,67019592
Maria,,rath,Mother,maria.rath@mail.com,5555559020,67019593
Anna,,lucero,Mother,anna.lucero@mail.com,5555556280,67019594
Erika,,scarborough,Mother,erika.scarborough@mail.com,5555558105,67019595
Claudia,,macfarlane,Mother,claudia.macfarlane@mail.com,5555557321,67019596
Ana,,vines,Mother,ana.vines@mail.com,5555556077,67019597
Alma,,suzuki,Mother,alma.suzuki@mail.com,5555562395,67019598
Jeanine,,glaze,Mother,jeanine.glaze@mail.com,5555559263,67019599
Sandra,,cotto,Mother,sandra.cotto@mail.com,5555562561,67019600
Melissa,,stribling,Mother,melissa.stribling@mail.com,5555561099,67019601
Janeth,,danley,Mother,janeth.danley@mail.com,5555559114,67019602
Lesni,,carlos,Mother,lesni.carlos@mail.com,5555557057,67019603
Myrna,,partain,Mother,myrna.partain@mail.com,5555561462,67019604
Veronica,,lewis,Mother,veronica.lewis@mail.com,5555563075,67019605
Yaquelina,,keys,Mother,yaquelina.keys@mail.com,5555559126,67019606
Maria,,paquette,Mother,maria.paquette@mail.com,5555560927,67019607
Edna,,lockridge,Mother,edna.lockridge@mail.com,5555557924,67019608
Edna,,dawes,Mother,edna.dawes@mail.com,5555557925,67019609
Lorena,,vogt,Mother,lorena.vogt@mail.com,5555559491,67019610
Liliana,,fleming,Court Appointed Guardian,liliana.fleming@mail.com,5555560182,67019611
Annaly,,toon,Mother,annaly.toon@mail.com,5555556285,67019612
Rosalva,,smalley,Mother,rosalva.smalley@mail.com,5555562379,67019613
Priscilla,,cardinal,Mother,priscilla.cardinal@mail.com,5555559548,67019614
Cynthia,,soucy,Mother,cynthia.soucy@mail.com,5555557474,67019615
Marilyn,,leland,Mother,marilyn.leland@mail.com,5555560808,67019616
Alejandra,,kopp,Mother,alejandra.kopp@mail.com,5555560923,67019617
Maritza,,albert,Mother,maritza.albert@mail.com,5555560043,67019618
Veronica,,jordon,Mother,veronica.jordon@mail.com,5555563241,67019619
Rosario,,gabel,Mother,rosario.gabel@mail.com,5555562666,67019620
Kristina,,carnes,Mother,kristina.carnes@mail.com,5555559918,67019621
Brianna,,coleman,Other Relationship,brianna.coleman@mail.com,5555564015,67019622
Lourdes,,harrigan,Mother,lourdes.harrigan@mail.com,5555555788,67019623
Lydia,,montero,Mother,lydia.montero@mail.com,5555560315,67019624
Abigail,,begay,Mother,abigail.begay@mail.com,5555556923,67019625
Lizbeth,,mayers,Mother,lizbeth.mayers@mail.com,5555560271,67019626
Esther,,sharma,Mother,esther.sharma@mail.com,5555557939,67019627
Patricia,,parks,Mother,patricia.parks@mail.com,5555562071,67019628
Vivian,,virgil,Mother,vivian.virgil@mail.com,5555561042,67019629
Elia,,wiles,Mother,elia.wiles@mail.com,5555562695,67019630
Lizzette,,nieves,Mother,lizzette.nieves@mail.com,5555561974,67019631
Christina,,slack,Mother,christina.slack@mail.com,5555557274,67019632
Karla,,lutz,Mother,karla.lutz@mail.com,5555559707,67019633
Gloria,,mayers,Mother,gloria.mayers@mail.com,5555558392,67019634
Alejandra,,tolle,Caregiver,alejandra.tolle@mail.com,5555555859,67019635
Araceli,,runge,Mother,araceli.runge@mail.com,5555556332,67019636
Mirna,,sorrells,Mother,mirna.sorrells@mail.com,5555561232,67019637
Herlinda,,concepcion,Caregiver,herlinda.concepcion@mail.com,5555558826,67019638
Laura,,hardaway,Mother,laura.hardaway@mail.com,5555556431,67019639
Margarita,,rieger,Grandmother,margarita.rieger@mail.com,5555561710,67019640
Adriana,,carrera,Mother,adriana.carrera@mail.com,5555555713,67019641
Jessica,,ruvalcaba,Mother,jessica.ruvalcaba@mail.com,5555559335,67019642
Diana,,cartagena,Mother,diana.cartagena@mail.com,5555560560,67019643
Rosa,,eden,Mother,rosa.eden@mail.com,5555559183,67019644
Betzaida,,granado,Mother,betzaida.granado@mail.com,5555556670,67019645
Ana,,hamill,Mother,ana.hamill@mail.com,5555556306,67019646
Veronica,,moultrie,Mother,veronica.moultrie@mail.com,5555563080,67019647
Oscar,,humphries,Father,oscar.humphries@mail.com,5555561774,67019648
Debbie,,parmar,Mother,debbie.parmar@mail.com,5555557011,67019649
Rafaela,,cardwell,Mother,rafaela.cardwell@mail.com,5555562088,67019650
Mercedes,,reimer,Mother,mercedes.reimer@mail.com,5555563288,67019651
Concepcion,,amador,Mother,concepcion.amador@mail.com,5555557376,67019652
Pedro,,schramm,Father,pedro.schramm@mail.com,5555561948,67019653
Judith,,oconner,Mother,judith.oconner@mail.com,5555555620,67019654
Jorge,,bone,Father,jorge.bone@mail.com,5555559625,67019655
Ariel,,pagano,Father,ariel.pagano@mail.com,5555557973,67019656
Blanca,,burger,Mother,blanca.burger@mail.com,5555556710,67019657
Andrea,,stine,Mother,andrea.stine@mail.com,5555556179,67019658
Lorena,,riggs,Mother,lorena.riggs@mail.com,5555558653,67019659
Jesus,,mullin,Father,jesus.mullin@mail.com,5555559626,67019660
Adriana,,rios,Mother,adriana.rios@mail.com,5555562078,67019661
Astrid,,aguiar,Mother,astrid.aguiar@mail.com,5555556478,67019662
Alejandrina,,mcdaniels,Mother,alejandrina.mcdaniels@mail.com,5555555874,67019663
Anna,,gaddy,Mother,anna.gaddy@mail.com,5555555637,67019664
Diana,,edgar,Mother,diana.edgar@mail.com,5555561979,67019665
Aydee,,lakey,Mother,aydee.lakey@mail.com,5555556515,67019666
Marycruz,,noriega,Mother,marycruz.noriega@mail.com,5555560941,67019667
Jesus,,blanco,Mother,jesus.blanco@mail.com,5555560859,67019668
Graciela,,levinson,Mother,graciela.levinson@mail.com,5555559955,67019669
Carolina,,barhorst,Mother,carolina.barhorst@mail.com,5555557352,67019670
Karina,,garrity,Mother,karina.garrity@mail.com,5555559698,67019671
Margarita,,steib,Mother,margarita.steib@mail.com,5555560586,67019672
Rosio,,moreira,Mother,rosio.moreira@mail.com,5555562361,67019673
Erika,,rizzo,Mother,erika.rizzo@mail.com,5555558115,67019674
Nancy,,holley,Mother,nancy.holley@mail.com,5555556963,67019675
Karla,,greenway,Mother,karla.greenway@mail.com,5555556578,67019676
Cynthia,,marcus,Mother,cynthia.marcus@mail.com,5555557483,67019677
Reyna,,wages,Mother,reyna.wages@mail.com,5555562165,67019678
Maria,,mansour,Mother,maria.mansour@mail.com,5555560725,67019679
Hedy,,olsen,Mother,hedy.olsen@mail.com,5555558811,67019680
Jose,,cutter,Father,jose.cutter@mail.com,5555557633,67019681
Guadalupe,,dement,Mother,guadalupe.dement@mail.com,5555559180,67019682
Liz,,beck,Mother,liz.beck@mail.com,5555560257,67019683
Hugo,,wynne,Father,hugo.wynne@mail.com,5555563436,67019684
Nadia,,lasley,Mother,nadia.lasley@mail.com,5555561476,67019685
Diana,,worsham,Mother,diana.worsham@mail.com,5555557720,67019686
Belen,,hostetter,Mother,belen.hostetter@mail.com,5555556586,67019687
Emma,,mathews,Mother,emma.mathews@mail.com,5555558082,67019688
Brenda,,dugas,Mother,brenda.dugas@mail.com,5555556776,67019689
Diana,,beall,Mother,diana.beall@mail.com,5555557788,67019690
Indelissa,,alessi,Mother,indelissa.alessi@mail.com,5555558953,67019691
Iliana,,hurst,Mother,iliana.hurst@mail.com,5555558933,67019692
Evangelina,,harp,Mother,evangelina.harp@mail.com,5555558237,67019693
Bernardo,,billiot,Father,bernardo.billiot@mail.com,5555556645,67019694
Yolanda,,way,Mother,yolanda.way@mail.com,5555563554,67019695
Margarita,,grijalva,Mother,margarita.grijalva@mail.com,5555556145,67019696
Diana,,mortensen,Mother,diana.mortensen@mail.com,5555555763,67019697
Yolanda,,yager,Mother,yolanda.yager@mail.com,5555563556,67019698
Ana,,candelaria,Mother,ana.candelaria@mail.com,5555556149,67019699
Jessica,,collard,Mother,jessica.collard@mail.com,5555563167,67019700
Perla,,macfarlane,Mother,perla.macfarlane@mail.com,5555561923,67019701
Alexis,,burden,Mother,alexis.burden@mail.com,5555555913,67019702
Sandra,,uribe,Mother,sandra.uribe@mail.com,5555561805,67019703
Maria,,ragland,Caregiver,maria.ragland@mail.com,5555558177,67019704
Zulay,,lasley,Mother,zulay.lasley@mail.com,5555563665,67019705
Esmeralda,,henderson,Mother,esmeralda.henderson@mail.com,5555563824,67019706
Michelle,,meier,Mother,michelle.meier@mail.com,5555560529,67019707
Jorge,,lemke,Father,jorge.lemke@mail.com,5555559483,67019708
Graciela,,lynn,Mother,graciela.lynn@mail.com,5555559920,67019709
Diana,,force,Mother,diana.force@mail.com,5555557765,67019710
Jose,,mckinnon,Father,jose.mckinnon@mail.com,5555559356,67019711
Vanessa,,bair,Mother,vanessa.bair@mail.com,5555563145,67019712
Lourdes,,carreon,Mother,lourdes.carreon@mail.com,5555560301,67019713
Veronica,,moore,Mother,veronica.moore@mail.com,5555563225,67019714
Maria,,tapp,Mother,maria.tapp@mail.com,5555557399,67019715
Sonia,,guest,Mother,sonia.guest@mail.com,5555561244,67019716
Maria,,laliberte,Mother,maria.laliberte@mail.com,5555560713,67019717
Norma,,gagnon,Mother,norma.gagnon@mail.com,5555561682,67019718
Candida,,tilton,Mother,candida.tilton@mail.com,5555556913,67019719
Rosa,,prieto,Mother,rosa.prieto@mail.com,5555562371,67019720
Tanya,,mckelvey,Mother,tanya.mckelvey@mail.com,5555562952,67019721
Karen,,halley,Mother,karen.halley@mail.com,5555558437,67019722
Diana,,rubin,Mother,diana.rubin@mail.com,5555557730,67019723
Maria,,snyder,Mother,maria.snyder@mail.com,5555560482,67019724
Claudia,,morrison,Mother,claudia.morrison@mail.com,5555557353,67019725
Paola,,downs,Mother,paola.downs@mail.com,5555561842,67019726
Araceli,,varela,Mother,araceli.varela@mail.com,5555555613,67019727
Marcia,,dicken,Mother,marcia.dicken@mail.com,5555560679,67019728
Joanna,,flynn,Mother,joanna.flynn@mail.com,5555558785,67019729
Jessica,,kern,Mother,jessica.kern@mail.com,5555555917,67019730
Fernando,,lenz,Father,fernando.lenz@mail.com,5555556553,67019731
Claudia,,walston,Mother,claudia.walston@mail.com,5555563264,67019732
Beatriz,,mayfield,Mother,beatriz.mayfield@mail.com,5555561823,67019733
Blanca,,ali,Mother,blanca.ali@mail.com,5555561385,67019734
Irma,,silvey,Mother,irma.silvey@mail.com,5555562809,67019735
Laura,,erdmann,Mother,laura.erdmann@mail.com,5555560149,67019736
Angelica,,hibbs,Mother,angelica.hibbs@mail.com,5555556213,67019737
Ilza,,koch,Mother,ilza.koch@mail.com,5555558941,67019738
Josefina,,scruggs,Mother,josefina.scruggs@mail.com,5555556753,67019739
Veronica,,solomon,Mother,veronica.solomon@mail.com,5555563701,67019740
Viola,,schmitt,Mother,viola.schmitt@mail.com,5555563334,67019741
Leslie,,ring,Mother,leslie.ring@mail.com,5555560056,67019742
Sabina,,place,Mother,sabina.place@mail.com,5555562468,67019743
Fabiola,,calabrese,Mother,fabiola.calabrese@mail.com,5555558297,67019744
Judith,,bone,Mother,judith.bone@mail.com,5555556350,67019745
Juan,,burroughs,Father,juan.burroughs@mail.com,5555559404,67019746
Brenda,,christenson,Mother,brenda.christenson@mail.com,5555556783,67019747
Herlinda,,addison,Mother,herlinda.addison@mail.com,5555555590,67019748
Mellissa,,hoyt,Mother,mellissa.hoyt@mail.com,5555561097,67019749
Dolores,,swartz,Mother,dolores.swartz@mail.com,5555557625,67019750
Maria,,proulx,Mother,maria.proulx@mail.com,5555560466,67019751
Karla,,twomey,Mother,karla.twomey@mail.com,5555556730,67019752
Robert,,martineau,Father,robert.martineau@mail.com,5555562235,67019753
Rosalva,,dubose,Mother,rosalva.dubose@mail.com,5555562232,67019754
Angie,,valdes,Mother,angie.valdes@mail.com,5555555648,67019755
Luis,,ries,Father,luis.ries@mail.com,5555558351,67019756
Allison,,surber,Mother,allison.surber@mail.com,5555555959,67019757
Blanca,,lemay,Mother,blanca.lemay@mail.com,5555556722,67019758
Monica,,bevins,Mother,monica.bevins@mail.com,5555561320,67019759
Iris,,hackler,Mother,iris.hackler@mail.com,5555558978,67019760
Armando,,skiles,Father,armando.skiles@mail.com,5555562966,67019761
Carmen,,samples,Caregiver,carmen.samples@mail.com,5555557451,67019762
Lorena,,salinas,Caregiver,lorena.salinas@mail.com,5555558824,67019763
Irma Olivia,,tillery,Mother,irma olivia.tillery@mail.com,5555558795,67019764
Ginna,,culp,Mother,ginna.culp@mail.com,5555558637,67019765
Virginia,,greenwald,Mother,virginia.greenwald@mail.com,5555563316,67019766
Zaida,,kirkland,Mother,zaida.kirkland@mail.com,5555562954,67019767
Roxanne,,matthew,Mother,roxanne.matthew@mail.com,5555562401,67019768
Klaritza,,kurtz,Mother,klaritza.kurtz@mail.com,5555559884,67019769
Liliana,,hazel,Mother,liliana.hazel@mail.com,5555563266,67019770
Juan,,pabon,Father,juan.pabon@mail.com,5555559105,67019771
Graciela,,espinal,Mother,graciela.espinal@mail.com,5555558713,67019772
Esmeralda,,cote,Mother,esmeralda.cote@mail.com,5555560450,67019773
Jasohjara,,baugh,Mother,jasohjara.baugh@mail.com,5555559216,67019774
Briset,,polanco,Mother,briset.polanco@mail.com,5555556820,67019775
Karen,,roundtree,Mother,karen.roundtree@mail.com,5555559658,67019776
Sarai,,cary,Mother,sarai.cary@mail.com,5555562596,67019777
Julisa,,merkel,Mother,julisa.merkel@mail.com,5555559621,67019778
Roxana,,phelan,Mother,roxana.phelan@mail.com,5555562390,67019779
Elsa,,kasper,Mother,elsa.kasper@mail.com,5555558158,67019780
Alma,,do,Mother,alma.do@mail.com,5555560766,67019781
Blanca,,luck,Caregiver,blanca.luck@mail.com,5555556714,67019782
Claudia,,blakely,Mother,claudia.blakely@mail.com,5555561406,67019783
Angelica,,seidel,Mother,angelica.seidel@mail.com,5555556260,67019784
Iris,,berkley,Mother,iris.berkley@mail.com,5555558972,67019785
Maria,,tinker,Mother,maria.tinker@mail.com,5555560516,67019786
Luz,,wirth,Mother,luz.wirth@mail.com,5555560512,67019787
Marylou,,wyrick,Mother,marylou.wyrick@mail.com,5555560437,67019788
Jacqueline,,cohen,Mother,jacqueline.cohen@mail.com,5555563332,67019789
Maria,,bogan,Mother,maria.bogan@mail.com,5555559033,67019790
Ricardo,,gastelum,Father,ricardo.gastelum@mail.com,5555558743,67019791
Blanca,,nutter,Mother,blanca.nutter@mail.com,5555556642,67019792
Patricia,,valentin,Caregiver,patricia.valentin@mail.com,5555557447,67019793
Flor,,irvine,Mother,flor.irvine@mail.com,5555558405,67019794
Sheyla,,erb,Mother,sheyla.erb@mail.com,5555561719,67019795
Susana,,jefferson,Mother,susana.jefferson@mail.com,5555562953,67019796
Sandra,,beckett,Mother,sandra.beckett@mail.com,5555556136,67019797
Alejandrina,,dalton,Mother,alejandrina.dalton@mail.com,5555555878,67019798
Karen,,beckham,Mother,karen.beckham@mail.com,5555559656,67019799
Sandra,,whelan,Mother,sandra.whelan@mail.com,5555561713,67019800
Erika,,proulx,Mother,erika.proulx@mail.com,5555558068,67019801
Manuel,,offutt,Father,manuel.offutt@mail.com,5555562646,67019802
Rosa,,roddy,Mother,rosa.roddy@mail.com,5555557407,67019803
Ana,,mize,Mother,ana.mize@mail.com,5555562492,67019804
Blary,,maddox,Mother,blary.maddox@mail.com,5555562076,67019805
Nelly,,baez,Mother,nelly.baez@mail.com,5555562924,67019806
Esther,,shrum,Mother,esther.shrum@mail.com,5555557931,67019807
Dania,,fortney,Mother,dania.fortney@mail.com,5555557560,67019808
Carmen,,graf,Mother,carmen.graf@mail.com,5555560319,67019809
Ada,,farrow,Mother,ada.farrow@mail.com,5555555651,67019810
Noemi,,lucas,Mother,noemi.lucas@mail.com,5555557046,67019811
Claudia,,baeza,Mother,claudia.baeza@mail.com,5555560237,67019812
Clara,,lamb,Mother,clara.lamb@mail.com,5555560676,67019813
Zoila,,loftin,Caregiver,zoila.loftin@mail.com,5555563661,67019814
Norma,,gallego,Mother,norma.gallego@mail.com,5555559379,67019815
Alma,,root,Caregiver,alma.root@mail.com,5555555973,67019816
Priscilla,,montemayor,Mother,priscilla.montemayor@mail.com,5555562021,67019817
Daniela,,stebbins,Mother,daniela.stebbins@mail.com,5555557598,67019818
Maria,,gifford,Mother,maria.gifford@mail.com,5555557138,67019819
Angelica,,stringfellow,Mother,angelica.stringfellow@mail.com,5555556228,67019820
Christian,,beauregard,Father,christian.beauregard@mail.com,5555557133,67019821
Elizabeth,,pieper,Mother,elizabeth.pieper@mail.com,5555558013,67019822
Magali,,grube,Mother,magali.grube@mail.com,5555560571,67019823
Christian,,strange,Father,christian.strange@mail.com,5555561743,67019824
Anabel,,ridley,Mother,anabel.ridley@mail.com,5555556091,67019825
Marvin,,catron,Father,marvin.catron@mail.com,5555561270,67019826
Alma,,holly,Mother,alma.holly@mail.com,5555562444,67019827
Carmen,,stillman,Mother,carmen.stillman@mail.com,5555558534,67019828
Sujey,,leslie,Mother,sujey.leslie@mail.com,5555557184,67019829
Elizabeth,,millard,Mother,elizabeth.millard@mail.com,5555557969,67019830
Adriana,,valente,Caregiver,adriana.valente@mail.com,5555556696,67019831
Marissa,,lasley,Mother,marissa.lasley@mail.com,5555560842,67019832
Laura,,stone,Mother,laura.stone@mail.com,5555560002,67019833
Jose,,stockton,Father,jose.stockton@mail.com,5555562489,67019834
Yaneth,,ragsdale,Mother,yaneth.ragsdale@mail.com,5555561589,67019835
Louis,,koester,Father,louis.koester@mail.com,5555560356,67019836
Diana,,fitch,Mother,diana.fitch@mail.com,5555556112,67019837
Maria,,whitted,Mother,maria.whitted@mail.com,5555560566,67019838
Liliana,,french,Mother,liliana.french@mail.com,5555560825,67019839
Karla,,mcreynolds,Mother,karla.mcreynolds@mail.com,5555559723,67019840
Pedro,,parry,Father,pedro.parry@mail.com,5555561896,67019841
Karla,,herring,Mother,karla.herring@mail.com,5555559087,67019842
Lizbeth,,atencio,Mother,lizbeth.atencio@mail.com,5555558334,67019843
Sendi,,loper,Mother,sendi.loper@mail.com,5555562102,67019844
Mayra,,mahaffey,Mother,mayra.mahaffey@mail.com,5555561008,67019845
Mary,,norfleet,Mother,mary.norfleet@mail.com,5555560935,67019846
Monica,,kellogg,Mother,monica.kellogg@mail.com,5555561328,67019847
Maria,,trevino,Caregiver,maria.trevino@mail.com,5555556720,67019848
Monica,,samson,Mother,monica.samson@mail.com,5555559893,67019849
Zohe,,fite,Mother,zohe.fite@mail.com,5555558530,67019850
Diane,,hartnett,Court Appointed Guardian,diane.hartnett@mail.com,5555557756,67019851
Gloria,,olin,Caregiver,gloria.olin@mail.com,5555558610,67019852
Yessica,,arevalo,Caregiver,yessica.arevalo@mail.com,5555563521,67019853
Michelle,,foy,Mother,michelle.foy@mail.com,5555561176,67019854
Alma,,railey,Mother,alma.railey@mail.com,5555555968,67019855
Kimberly,,larry,Mother,kimberly.larry@mail.com,5555560114,67019856
Vanessa,,little,Mother,vanessa.little@mail.com,5555563136,67019857
Mariana,,comeaux,Mother,mariana.comeaux@mail.com,5555560541,67019858
Gabrielle,,garza,Mother,gabrielle.garza@mail.com,5555564043,67019859
Adriana,,spearman,Mother,adriana.spearman@mail.com,5555556085,67019860
Viridiana,,talley,Mother,viridiana.talley@mail.com,5555563309,67019861
Carmen,,rizzo,Mother,carmen.rizzo@mail.com,5555558327,67019862
Otilia,,angle,Mother,otilia.angle@mail.com,5555559043,67019863
Sussanne,,henriquez,Mother,sussanne.henriquez@mail.com,5555562644,67019864
Enriqueta,,bernhardt,Mother,enriqueta.bernhardt@mail.com,5555558097,67019865
Perla,,richburg,Mother,perla.richburg@mail.com,5555561934,67019866
Carolina,,dickinson,Mother,carolina.dickinson@mail.com,5555559922,67019867
Toni,,ellsworth,Mother,toni.ellsworth@mail.com,5555563027,67019868
Alejandra,,newhouse,Mother,alejandra.newhouse@mail.com,5555555844,67019869
Bertha Rocio,,mcauley,Mother,bertha rocio.mcauley@mail.com,5555556408,67019870
Marlene,,range,Mother,marlene.range@mail.com,5555560868,67019871
Irma,,carillo,Caregiver,irma.carillo@mail.com,5555558990,67019872
Karminia,,colella,Mother,karminia.colella@mail.com,5555559762,67019873
Herlinda,,tennyson,Caregiver,herlinda.tennyson@mail.com,5555558830,67019874
Perlita,,crews,Mother,perlita.crews@mail.com,5555561943,67019875
Dania,,shore,Mother,dania.shore@mail.com,5555557551,67019876
Elvia,,esparza,Mother,elvia.esparza@mail.com,5555562605,67019877
Josefina,,jenson,Mother,josefina.jenson@mail.com,5555555752,67019878
Maria,,casanova,Mother,maria.casanova@mail.com,5555560774,67019879
Leticia,,talley,Mother,leticia.talley@mail.com,5555559972,67019880
Claudia,,haile,Mother,claudia.haile@mail.com,5555563293,67019881
Lorenia,,read,Mother,lorenia.read@mail.com,5555560322,67019882
Ana,,fatima,Mother,ana.fatima@mail.com,5555563644,67019883
Lilia,,boddie,Mother,lilia.boddie@mail.com,5555559515,67019884
Magdalena,,jackson,Caregiver,magdalena.jackson@mail.com,5555561019,67019885
Rosa,,gomes,Mother,rosa.gomes@mail.com,5555557205,67019886
Brenda,,garvin,Mother,brenda.garvin@mail.com,5555559635,67019887
Francisca,,townley,Mother,francisca.townley@mail.com,5555558365,67019888
Fabiola,,prater,Mother,fabiola.prater@mail.com,5555558380,67019889
Laura,,edwards,Mother,laura.edwards@mail.com,5555556429,67019890
Ana,,lafontaine,Grandmother,ana.lafontaine@mail.com,5555563986,67019891
Ana,,estrada,Grandmother,ana.estrada@mail.com,5555563985,67019892
Alfredo,,moton,Caregiver,alfredo.moton@mail.com,5555556312,67019893
Juan,,luttrell,Father,juan.luttrell@mail.com,5555561288,67019894
Blanca,,hutto,Mother,blanca.hutto@mail.com,5555556709,67019895
Jorge,,martell,Father,jorge.martell@mail.com,5555557823,67019896
Roxana,,caston,Mother,roxana.caston@mail.com,5555562387,67019897
Ivone,,fitzhugh,Caregiver,ivone.fitzhugh@mail.com,5555559089,67019898
Gissel,,santos,Mother,gissel.santos@mail.com,5555558630,67019899
Magdalena,,doerr,Mother,magdalena.doerr@mail.com,5555560597,67019900
Alejandra,,preece,Mother,alejandra.preece@mail.com,5555561368,67019901
Acencion,,risner,Father,acencion.risner@mail.com,5555557026,67019902
Steven,,falk,Caregiver,steven.falk@mail.com,5555556739,67019903
Maria,,rhine,Mother,maria.rhine@mail.com,5555560775,67019904
Violeta,,constantino,Mother,violeta.constantino@mail.com,5555563300,67019905
Anna,,sander,Mother,anna.sander@mail.com,5555556279,67019906
Monica,,corliss,Mother,monica.corliss@mail.com,5555561303,67019907
Amalia,,mulvey,Mother,amalia.mulvey@mail.com,5555556033,67019908
Maribel,,haire,Mother,maribel.haire@mail.com,5555555567,67019909
Lizbeth,,stepp,Mother,lizbeth.stepp@mail.com,5555563041,67019910
Brenda,,lasater,Mother,brenda.lasater@mail.com,5555556778,67019911
Maria,,spiker,Mother,maria.spiker@mail.com,5555559957,67019912
Nara,,locklear,Mother,nara.locklear@mail.com,5555561528,67019913
Alma,,mccain,Mother,alma.mccain@mail.com,5555555979,67019914
Laura,,dupree,Mother,laura.dupree@mail.com,5555560006,67019915
Luis,,yanez,Father,luis.yanez@mail.com,5555558565,67019916
Jazminda,,baylor,Mother,jazminda.baylor@mail.com,5555558045,67019917
Marla,,delk,Mother,marla.delk@mail.com,5555557142,67019918
Claudia,,schoonover,Mother,claudia.schoonover@mail.com,5555556900,67019919
Laura,,levi,Caregiver,laura.levi@mail.com,5555560021,67019920
Ivette,,paterson,Mother,ivette.paterson@mail.com,5555559083,67019921
Navil,,dominick,Mother,navil.dominick@mail.com,5555561092,67019922
Ivonne,,blunt,Mother,ivonne.blunt@mail.com,5555559091,67019923
Dulce,,gilbreath,Mother,dulce.gilbreath@mail.com,5555557848,67019924
Alan,,deleon,Father,alan.deleon@mail.com,5555555810,67019925
Maricela,,souza,Mother,maricela.souza@mail.com,5555559439,67019926
Gabriela,,freeland,Mother,gabriela.freeland@mail.com,5555557638,67019927
Claudia,,lang,Mother,claudia.lang@mail.com,5555557345,67019928
